Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
AES,14.729999542236328,N/A,0.16177846189210096,0.4250559284116331,0.07306691497668402,0.32438478747203575,0.030177679444927483,0.14988814317673377,0.00925325438010527,0.07158836689038031,0.24272930648769572
AFL,121.44999694824219,N/A,0.17708126446054273,0.44966442953020136,0.06803154225672647,0.29082774049217003,0.045106546915116924,0.22595078299776286,0.026218763954903867,0.261744966442953,0.3070469798657718
AIG,76.63999938964844,N/A,0.019253194513871533,0.06711409395973154,0.008504252916073098,0.029082774049217,0.013655250829613703,0.06711409395973154,0.0479503181410132,0.45861297539149887,0.15548098434004473
AIV,2.640000104904175,N/A,0.10385702906853748,0.28187919463087246,0.1313452974777707,0.5078299776286354,0.09506492050307137,0.4451901565995526,0.032967001296892263,0.3310961968680089,0.3914988814317673
AIZ,282.3800048828125,N/A,0.3490130169229694,0.6957494407158836,0.30816669326913304,0.8635346756152126,0.11287424913839102,0.5055928411633109,0.020011590153903,0.174496644295302,0.5598434004474273
AJG,251.2100067138672,N/A,0.13214603846068287,0.348993288590604,0.21284144664316515,0.7315436241610738,0.26054607613060804,0.8523489932885906,0.010594672104300647,0.08501118568232663,0.5044742729306487
AKAM,124.98999786376953,N/A,0.6795216465878193,0.9172259507829977,0.11837862808388538,0.4787472035794183,0.17159336016161694,0.6621923937360178,0.03993672788802317,0.38478747203579416,0.6107382550335569
ALB,136.14999389648438,N/A,0.6789556774454553,0.9149888143176733,0.17742303050238198,0.6554809843400448,0.2432778313201514,0.825503355704698,0.12725612909860454,0.8098434004474272,0.8014541387024608
ALGN,181.30999755859375,N/A,0.27297624715404234,0.6040268456375838,0.02923385227267064,0.12080536912751677,0.15300475394972177,0.6174496644295302,0.025741135964913415,0.25503355704697983,0.39932885906040266
ALK,45.959999084472656,N/A,0.1987447943614838,0.48769574944071586,0.16844583492279053,0.639821029082774,0.24417977241725933,0.8277404921700223,0.009887953846100974,0.07382550335570469,0.5072706935123042
ALL,261.4100036621094,N/A,0.28963892853720413,0.6286353467561522,0.27279084154599986,0.8098434004474272,0.20893927255326705,0.7628635346756151,0.04605846357240317,0.4451901565995526,0.6616331096196868
ALLE,164.77999877929688,N/A,0.006486848420598828,0.017897091722595078,0.07473216853840453,0.3310961968680089,0.3168266359623171,0.901565995525727,0.20067030154341245,0.9440715883668903,0.5486577181208053
AMAT,507.17999267578125,N/A,2.158386009449156,0.988814317673378,0.4325993340277117,0.930648769574944,0.16304911332876118,0.6487695749440715,0.04244228676614716,0.4049217002237136,0.7432885906040267
AMCR,46.029998779296875,N/A,0.08616037761494733,0.2348993288590604,0.05348562609048503,0.2147651006711409,0.2754640388335927,0.8724832214765101,0.04756486613355244,0.4541387024608501,0.44407158836689037
AMD,514.3900146484375,N/A,1.8978087463611986,0.9865771812080537,1.4811402492573007,0.9977628635346756,0.21289791852274487,0.7762863534675616,0.03757867620589245,0.3691275167785235,0.7824384787472036
AME,254.7899932861328,N/A,0.4137289186300054,0.7874720357941833,0.11236560597480132,0.46308724832214765,0.11966651233010546,0.5257270693512305,0.07506326281068697,0.6152125279642058,0.5978747203579418
AMGN,415.2099914550781,N/A,0.44260922073384795,0.8098434004474272,0.1331439929614087,0.5167785234899328,0.2724403008232105,0.8635346756152126,0.13355532984503096,0.8299776286353467,0.7550335570469798
AMP,569.5399780273438,N/A,0.1435640336779545,0.38926174496644295,0.2067895095552851,0.7136465324384786,0.21080822338363497,0.7695749440715883,0.07893985885844011,0.6308724832214765,0.6258389261744965
AMT,175.5800018310547,N/A,0.11525998228338026,0.2975391498881432,0.06805263212030782,0.2930648769574944,0.038832685696085306,0.19239373601789708,0.0324591576602783,0.32438478747203575,0.2768456375838926
AMZN,262.6499938964844,N/A,0.13686532175154492,0.3668903803131991,0.32124353723596766,0.8724832214765101,0.005641026233515957,0.026845637583892613,0.0623710651434828,0.5436241610738255,0.4524608501118568
ANET,198.82000732421875,N/A,0.4480699410419519,0.814317673378076,0.4041952995729608,0.912751677852349,0.4004367515299094,0.9574944071588366,0.17917090685315193,0.9149888143176733,0.8998881431767337
AON,355.8299865722656,N/A,0.027904775355324114,0.10067114093959731,0.10901050340840025,0.4451901565995526,0.12171359057747412,0.5324384787472036,0.03099045545498086,0.31543624161073824,0.3484340044742729
AOS,62.16999816894531,N/A,0.11984329719635052,0.3064876957494407,0.21821934768353446,0.7404921700223713,0.11670185960842681,0.5167785234899328,0.0628117313604512,0.5458612975391499,0.5274049217002237
APA,40.470001220703125,N/A,1.044994052844818,0.9642058165548099,0.4694711224644915,0.9418344519015659,0.045532078783036015,0.23042505592841164,0.1571505498963099,0.8836689038031319,0.7550335570469798
APD,308.9700012207031,N/A,0.09207486186629572,0.24608501118568232,0.11831903686301158,0.47651006711409394,0.052506342225808085,0.2662192393736018,0.04515934755436118,0.4295302013422818,0.35458612975391496
APH,167.11000061035156,N/A,0.5406014097312164,0.8724832214765101,0.1429450306871652,0.5548098434004474,0.33889693085635164,0.9172259507829977,0.10522489406898325,0.7516778523489933,0.7740492170022372
APTV,49.560001373291016,N/A,0.33189537382850276,0.6868008948545861,0.4183098222010732,0.9217002237136466,0.08796464420085638,0.4093959731543624,0.1376370224360217,0.8411633109619686,0.7147651006711409
ARE,48.13999938964844,N/A,0.3287875285526714,0.6756152125279642,0.05615786551690894,0.22818791946308725,0.08453832224841504,0.3959731543624161,0.04141779730178918,0.3959731543624161,0.4239373601789709
ATO,169.9199981689453,N/A,0.05046653171569511,0.15436241610738255,0.041391743086017535,0.18791946308724833,0.03172576529159367,0.15883668903803133,0.04367399159564276,0.4183445190156599,0.2298657718120805
AVB,184.05999755859375,N/A,0.004146679904831061,0.006711409395973153,0.06615683467658896,0.28187919463087246,0.027298111628313387,0.14093959731543623,0.04399315054487977,0.42281879194630867,0.21308724832214762
AVGO,392.989990234375,N/A,0.2922553065774436,0.6331096196868009,0.21301981600713787,0.7337807606263982,0.07426805869764158,0.36465324384787473,0.05975785255918331,0.523489932885906,0.5637583892617449
AVY,178.92999267578125,N/A,0.04690493461506699,0.14317673378076062,0.0757457219266089,0.3400447427293065,0.15278589495338712,0.6152125279642058,0.11545407761901637,0.7897091722595079,0.4720357941834452
AWK,136.1999969482422,N/A,0.027823240767455203,0.09843400447427292,0.034357434919575436,0.14988814317673377,0.10311317936180488,0.47203579418344516,0.014772633480755365,0.12080536912751677,0.21029082774049215
AXP,342.4800109863281,N/A,0.13314994072421568,0.35570469798657717,0.02075011371850366,0.07606263982102908,0.09550050951423511,0.44742729306487694,0.036217799060451944,0.3624161073825503,0.31040268456375836
AZO,3025.0,N/A,0.24505415236362624,0.5615212527964206,0.21594748042826994,0.7360178970917225,0.08917089292920977,0.4183445190156599,0.0070377036208214986,0.058165548098434,0.44351230425055926
BA,231.6699981689453,N/A,0.01525969744841727,0.04697986577181208,0.04646858838054801,0.20134228187919462,0.05070521292235111,0.2595078299776286,0.08241835018575329,0.6510067114093959,0.2897091722595078
BAC,64.48999786376953,N/A,0.40380945911911664,0.7718120805369127,0.24056211944385086,0.7651006711409396,0.30249288318343376,0.8881431767337807,0.05255422526437807,0.4854586129753915,0.7276286353467561
BAX,26.729999542236328,N/A,0.11493039948001486,0.29530201342281875,0.35204811263715036,0.8903803131991052,0.5458898435492038,0.982102908277405,0.1822202043638381,0.919463087248322,0.7718120805369127
BBY,86.41999816894531,N/A,0.27377547215386366,0.6062639821029082,0.3511149800286284,0.8881431767337807,0.5559707194737588,0.9843400447427293,0.011825248372913998,0.09395973154362416,0.6431767337807606
BDX,183.39999389648438,N/A,0.21980522577855902,0.5190156599552572,0.056753973212456635,0.24161073825503354,0.28732779250412543,0.8859060402684564,0.15951189239181932,0.8859060402684564,0.6331096196868009
BEN,33.86000061035156,N/A,0.40797967071991204,0.7785234899328859,0.28374600266433603,0.8366890380313198,0.07445288060436277,0.3668903803131991,0.03769535709388118,0.3713646532438479,0.5883668903803132
BIIB,209.8300018310547,N/A,0.5139249104674628,0.8568232662192393,0.06772846157758265,0.2885906040268456,0.08748383078409933,0.4049217002237136,0.018641663359818,0.15436241610738255,0.4261744966442953
BIO,356.260009765625,N/A,0.2471469761199901,0.5682326621923938,0.388603107092958,0.9038031319910514,0.43925993424043186,0.9597315436241611,0.17052183897996123,0.8948545861297539,0.8316554809843401
BKNG,212.05999755859375,N/A,0.01979314009999157,0.07382550335570469,0.2865170120320608,0.843400447427293,0.37931033113815826,0.9395973154362416,0.16721711860164715,0.8926174496644295,0.6873601789709172
BKR,64.81999969482422,N/A,0.5381672859283575,0.8702460850111856,0.07062512475376882,0.3131991051454139,0.014635937700128351,0.07606263982102908,0.1627963981600742,0.8903803131991052,0.5374720357941835
BLK,1173.72998046875,N/A,0.05578226930255117,0.1610738255033557,0.10770331759309212,0.43847874720357943,0.09099185874558804,0.42729306487695745,0.09469318589868095,0.7114093959731543,0.43456375838926176
BMY,63.83000183105469,N/A,0.38096104276817927,0.7404921700223713,0.0736929427139246,0.3266219239373601,0.13246548202795466,0.5592841163310962,0.05087257272308143,0.47651006711409394,0.5257270693512304
BR,171.00999450683594,N/A,0.3302843502546128,0.680089485458613,0.0033658922268876364,0.011185682326621925,0.18231567722696593,0.697986577181208,0.14075105282690156,0.8501118568232662,0.5598434004474273
BSX,51.83000183105469,N/A,0.4976252520022262,0.843400447427293,0.3064365114036115,0.8590604026845636,0.016135126598273423,0.087248322147651,0.17715201608012338,0.9105145413870246,0.6750559284116331
BWA,68.66000366210938,N/A,0.679791341166097,0.919463087248322,0.09915189929538476,0.4183445190156599,0.08879782709955296,0.4161073825503355,0.09961571384051499,0.7315436241610738,0.6213646532438478
BXP,68.44999694824219,N/A,0.0925883821885213,0.24832214765100669,0.1403337542491419,0.5458612975391499,0.18242618252957374,0.7002237136465324,0.020042971459728755,0.1767337807606264,0.41778523489932884
C,139.3300018310547,N/A,0.518598532114547,0.8590604026845636,0.2691758023033035,0.8076062639821029,0.13464907743517815,0.5771812080536912,0.08254786213202081,0.6554809843400448,0.7248322147651006
CAG,15.619999885559082,N/A,0.12072318544399763,0.3087248322147651,0.1803268211912907,0.6644295302013422,0.17634903646254912,0.6778523489932886,0.10632831345483784,0.7583892617449663,0.6023489932885906
CAH,235.1699981689453,N/A,0.5882343848429928,0.8926174496644295,0.07003600829473813,0.3087248322147651,0.2073869316027463,0.7539149888143176,0.029100270313997055,0.3042505592841163,0.5648769574944071
CARR,62.779998779296875,N/A,0.025297121092503018,0.08501118568232663,0.033177814469822216,0.14093959731543623,0.025734384364580195,0.1319910514541387,0.08275216930499753,0.6577181208053691,0.2539149888143177
CAT,856.5700073242188,N/A,1.1194253405866368,0.9664429530201342,0.11055645006661814,0.4541387024608501,0.033941960424095016,0.17002237136465326,0.0251294787188654,0.24384787472035793,0.45861297539149887
CB,343.6400146484375,N/A,0.2608214085768671,0.5838926174496644,0.06394771759587642,0.27069351230425054,0.06343426757690668,0.3109619686800895,0.02419351693852956,0.23042505592841164,0.348993288590604
CBOE,296.1400146484375,N/A,0.20136293477281894,0.494407158836689,0.08136205549717566,0.35570469798657717,0.18252240690602692,0.7024608501118569,0.08313525723959518,0.6644295302013422,0.5542505592841163
CBRE,152.86000061035156,N/A,0.038192866955028,0.12527964205816555,0.07413395567949488,0.32885906040268453,0.17629860869665281,0.6756152125279642,0.08442106505173494,0.6711409395973155,0.45022371364653246
CCI,75.9800033569336,N/A,0.21688405621596865,0.5100671140939597,0.13888737811710528,0.5369127516778524,0.1130094838776218,0.5078299776286354,0.04029297569521739,0.3870246085011185,0.4854586129753915
CCL,28.1200008392334,N/A,0.039923368284175274,0.1319910514541387,0.10480287935345096,0.4250559284116331,0.154237528846193,0.621923937360179,0.07032478737219681,0.5928411633109619,0.4429530201342282
CDNS,324.82000732421875,N/A,0.07162454901356038,0.203579418344519,0.08468582312420479,0.37583892617449666,0.06456624680533926,0.319910514541387,0.01602489552598658,0.1319910514541387,0.25782997762863535
CDW,139.4199981689453,N/A,0.1321783943784106,0.35123042505592844,0.1110995046824846,0.4563758389261745,0.37402444874530627,0.9328859060402683,0.04638241084505447,0.44966442953020136,0.5475391498881431
CE,45.65999984741211,N/A,0.07743647514882888,0.21700223713646533,0.2228005903328547,0.7449664429530201,0.19558320930544518,0.7360178970917225,0.0001997179057668942,0.006711409395973153,0.42617449664429524
CF,118.30000305175781,N/A,0.4056846678489327,0.7762863534675616,0.2613035879326661,0.7986577181208054,0.0505466462551598,0.25727069351230425,0.020675880522570855,0.18344519015659955,0.5039149888143177
CFG,74.7300033569336,N/A,0.5944099188300577,0.8970917225950782,0.16369132691551455,0.6263982102908278,0.2358723826614933,0.8165548098434005,0.039027395074792914,0.378076062639821,0.6795302013422818
CHD,101.30000305175781,N/A,0.1095581353371395,0.29082774049217003,0.0048360443091908,0.015659955257270694,0.08037088823230361,0.3870246085011185,0.03608532241709133,0.3579418344519016,0.2628635346756152
CHRW,148.57000732421875,N/A,0.24479812955883598,0.5592841163310962,0.15011222950245867,0.5838926174496644,0.08870466259170809,0.41387024608501116,0.28743401762964627,0.982102908277405,0.6347874720357942
CHTR,154.27000427246094,N/A,0.42393573075244406,0.7964205816554809,0.35476177742526294,0.8926174496644295,0.09933729252130147,0.4541387024608501,0.17431689127220928,0.9038031319910514,0.761744966442953
CI,282.55999755859375,N/A,0.027083934252246714,0.09619686800894854,0.019478424858236774,0.07158836689038031,0.003759147299675065,0.020134228187919462,0.003943809925103177,0.03803131991051454,0.056487695749440715
CINF,173.1699981689453,N/A,0.17204506513140658,0.4407158836689038,0.0760386680556376,0.3422818791946309,0.04626269526613445,0.2348993288590604,0.04214832347013522,0.4004474272930649,0.354586129753915
CL,91.94999694824219,N/A,0.10790339050297346,0.28635346756152125,0.03742772663265949,0.174496644295302,0.04932641332180578,0.24832214765100669,0.005408411083145377,0.04921700223713646,0.1895973154362416
CLX,105.69999694824219,N/A,0.09448847717598623,0.25503355704697983,0.1402035166093275,0.5436241610738255,0.18225331894362815,0.6957494407158836,0.1102035471868421,0.7718120805369127,0.5665548098434005
CMCSA,26.18000030517578,N/A,0.1244455248829111,0.3266219239373601,0.14965873869922355,0.5816554809843401,0.07175707799466474,0.35570469798657717,0.10046234962893692,0.7360178970917225,0.49999999999999994
CME,269.79998779296875,N/A,0.023278505344001468,0.07606263982102908,0.08376922872838763,0.3713646532438479,0.09255542451498738,0.43847874720357943,0.10099973243413268,0.738255033557047,0.40604026845637586
CMG,33.5,N/A,0.2393278995553158,0.5413870246085011,0.07713496682947263,0.34675615212527966,0.026033642707409113,0.13870246085011184,0.02729380558046813,0.28187919463087246,0.3271812080536913
CMI,631.260009765625,N/A,0.6057509515480749,0.901565995525727,0.05717305751977338,0.24384787472035793,0.0908609522074911,0.4250559284116331,0.026554359767093572,0.2662192393736018,0.45917225950782997
CMS,71.11000061035156,N/A,0.014268156816092952,0.03803131991051454,0.0515868735690664,0.20805369127516776,0.000612464539054679,0.008948545861297539,0.0266955341545175,0.2684563758389262,0.13087248322147652
CNC,67.47000122070312,N/A,1.3681994300716378,0.9776286353467561,0.6626416504759817,0.9686800894854586,0.15788571633199086,0.6375838926174496,0.01550269026864103,0.12527964205816555,0.6772930648769575
CNP,40.83000183105469,N/A,0.0952020968928887,0.2595078299776286,0.029163270176376828,0.1185682326621924,0.011472575538717864,0.060402684563758385,0.053327131465361124,0.4899328859060402,0.2321029082774049
COF,227.33999633789062,N/A,0.06791590539464414,0.19463087248322147,0.10522003137561634,0.4317673378076063,0.21983153025754826,0.7919463087248322,0.09282313931597964,0.7002237136465324,0.5296420581655481
COO,76.16999816894531,N/A,0.03972148440978158,0.1297539149888143,0.08217857417009992,0.36017897091722595,0.2778056934916056,0.8747203579418344,0.062194939916522446,0.5391498881431768,0.4759507829977629
COP,126.77999877929688,N/A,0.37398666537459024,0.7293064876957495,0.15513003921961174,0.5928411633109619,0.03569965678009519,0.18344519015659955,0.10522186200991815,0.7494407158836688,0.5637583892617449
COST,961.0999755859375,N/A,0.005485766558177427,0.011185682326621925,0.05346706461135114,0.21252796420581654,0.08229368677702924,0.38926174496644295,0.023125457742653635,0.21700223713646533,0.20749440715883669
COTY,2.8499999046325684,N/A,0.4207317356833522,0.7919463087248322,0.13545813364985695,0.5257270693512305,0.38349513776543454,0.9485458612975392,0.09195403033835434,0.697986577181208,0.7410514541387024
CPB,23.170000076293945,N/A,0.2420392852262666,0.5548098434004474,0.18686359051470613,0.6733780760626398,0.1774872233544238,0.6845637583892618,0.04936594911024518,0.46756152125279643,0.5950782997762863
CPRT,31.610000610351562,N/A,0.32858964781303124,0.6711409395973155,0.1568418459552255,0.6040268456375838,0.02136218709000123,0.11409395973154363,0.14487504207081825,0.8680089485458613,0.564317673378076
CRM,196.2100067138672,N/A,0.1838365111201381,0.46308724832214765,0.03947086235422326,0.18120805369127516,0.13374689800048986,0.5704697986577181,0.1489723124959177,0.8747203579418344,0.5223713646532439
CSCO,111.68000030517578,N/A,0.721941050768256,0.9395973154362416,0.4665608750481027,0.9395973154362416,0.05170632498490244,0.261744966442953,0.002322691893512902,0.02237136465324385,0.54082774049217
CSX,50.15999984741211,N/A,0.4005654605716192,0.7695749440715883,0.2351227749785577,0.7583892617449663,0.10192212045422262,0.46308724832214765,0.011625618770204741,0.09172259507829977,0.5206935123042505
CTAS,199.52000427246094,N/A,0.06937823408273487,0.19686800894854584,0.036922000378901094,0.16778523489932887,0.1885110461620546,0.7181208053691275,0.021578377145549214,0.19686800894854584,0.319910514541387
CTSH,58.790000915527344,N/A,0.14239989974643907,0.3870246085011185,0.10584802908175438,0.43400447427293065,0.2561966212378057,0.8478747203579418,0.31315613836078104,0.988814317673378,0.6644295302013422
CTVA,76.68000030517578,N/A,0.07892526575936445,0.22371364653243847,0.026653183072982506,0.10961968680089486,0.06511707382956866,0.3266219239373601,0.12164951174498492,0.7986577181208054,0.36465324384787473
CVS,97.16000366210938,N/A,0.46128068986915327,0.8232662192393735,0.2566205680536641,0.7874720357941833,0.01951731952559738,0.10738255033557045,0.09033669944442131,0.6890380313199106,0.6017897091722595
CVX,200.0,N/A,0.33105438473008303,0.6823266219239373,0.10920984708082629,0.44742729306487694,0.05615820197833051,0.2796420581655481,0.06734974270643257,0.5771812080536912,0.49664429530201337
D,68.7699966430664,N/A,0.17447204224795598,0.4451901565995526,0.05546265462676875,0.2214765100671141,0.1252001657749605,0.5436241610738255,0.03195388855864694,0.319910514541387,0.3825503355704698
DAL,89.3499984741211,N/A,0.4994602342473896,0.8456375838926173,0.3051053224967596,0.8545861297539149,0.2753896155235919,0.8702460850111856,0.06154212210838508,0.5324384787472036,0.7757270693512304
DD,146.25999450683594,N/A,0.6239422887139908,0.9060402684563758,0.021441461693802583,0.08277404921700222,0.011289111415056,0.058165548098434,0.08108508954909932,0.6442953020134228,0.42281879194630867
DE,608.8499755859375,N/A,0.26120442176432107,0.5861297539149888,0.015414135018734789,0.05369127516778523,0.08649955899135911,0.40268456375838924,0.019439397129127928,0.16331096196868006,0.30145413870246085
DG,123.27999877929688,N/A,0.11539918568583024,0.29977628635346754,0.19074145524901148,0.6845637583892618,0.210282901196512,0.767337807606264,0.01964215682467694,0.17002237136465326,0.48042505592841167
DGX,234.39999389648438,N/A,0.3267718677660425,0.6666666666666665,0.1426482109978428,0.5525727069351231,0.26120259100236115,0.8612975391498882,0.11258782060623197,0.7807606263982103,0.715324384787472
DHI,148.80999755859375,N/A,0.09071268256770697,0.24384787472035793,0.10772976040189257,0.4407158836689038,0.10239658262453577,0.46756152125279643,0.000913912065083734,0.013422818791946307,0.29138702460850113
DHR,202.4499969482422,N/A,0.033122204590711087,0.10961968680089486,0.04364262186440113,0.19686800894854584,0.2529800360110704,0.843400447427293,0.006770371733383599,0.05369127516778523,0.30089485458612975
DIS,106.8499984741211,N/A,0.060601387662893434,0.17225950782997765,0.021040663612424217,0.07829977628635347,0.0481769224407591,0.24384787472035793,0.09398997109938116,0.7069351230425056,0.30033557046979864
DLR,200.14999389648438,N/A,0.2338416682908402,0.5324384787472036,0.12093892370967124,0.4832214765100671,0.06882641303018398,0.3400447427293065,0.15108113800305387,0.8769574944071589,0.558165548098434
DLTR,129.38999938964844,N/A,0.14010046546097268,0.378076062639821,0.02641600742144132,0.10738255033557045,0.44440719741973506,0.9619686800894854,0.027393972378611815,0.28635346756152125,0.43344519015659955
DOV,207.07000732421875,N/A,0.18520507205664025,0.465324384787472,0.1017819288760059,0.4205816554809843,0.015144758162343407,0.08053691275167785,0.03319630962134435,0.33557046979865773,0.32550335570469796
DOW,31.06999969482422,N/A,0.39962356225992557,0.767337807606264,0.022539881013564685,0.0894854586129754,0.19004036167288876,0.7248322147651006,0.03843581602934002,0.37360178970917224,0.4888143176733781
DPZ,346.2699890136719,N/A,0.21786547099297168,0.5145413870246085,0.06745540742021645,0.28635346756152125,0.1525709888224767,0.6129753914988814,0.07477185699154529,0.6129753914988814,0.5067114093959731
DRI,225.25999450683594,N/A,0.12083475721979718,0.3109619686800895,0.08193900405969741,0.3579418344519016,0.15923157000134042,0.6420581655480985,0.13463958037522802,0.8344519015659955,0.5363534675615212
DTE,140.83999633789062,N/A,0.04758271793650689,0.14988814317673377,0.012865984656044367,0.042505592841163314,0.015601601091865605,0.08501118568232663,0.04959852879698675,0.4697986577181208,0.18680089485458612
DUK,123.91999816894531,N/A,0.04752143000777655,0.14765100671140938,0.016460426900994862,0.060402684563758385,0.033563688781455714,0.16554809843400445,3.817145435211221e-06,0.0022371364653243847,0.09395973154362415
DVA,180.05999755859375,N/A,0.3300339124264111,0.6778523489932886,0.20886204261663602,0.7203579418344519,0.0985281235272813,0.4519015659955257,0.24015699611321678,0.9619686800894854,0.7030201342281879
DVN,45.849998474121094,N/A,0.3962843204428593,0.7651006711409396,0.039348275221570445,0.1789709172259508,0.06696071272815572,0.33333333333333326,0.04608707640151606,0.44742729306487694,0.43120805369127513
DXC,10.789999961853027,N/A,0.21298322889637344,0.5078299776286354,0.1941747807920169,0.6912751677852349,0.20693517542541184,0.7516778523489933,0.13938750344284476,0.8456375838926173,0.6991051454138703
DXCM,89.75,N/A,0.1087091214763647,0.2885906040268456,0.28177669669864686,0.8277404921700223,0.45627127120776356,0.9686800894854586,0.17090669554257237,0.8970917225950782,0.7455257270693512
EBAY,103.13999938964844,N/A,0.0373808898225487,0.1185682326621924,0.25967095360391024,0.7919463087248322,0.10939516416722263,0.4899328859060402,0.07960019956524841,0.6353467561521253,0.5089485458612976
ECL,276.1099853515625,N/A,0.006327384487781905,0.015659955257270694,0.07208444020804834,0.319910514541387,0.11809421662258895,0.5190156599552572,0.01202213444535756,0.09619686800894854,0.23769574944071586
ED,108.80000305175781,N/A,0.10642222391531607,0.2841163310961969,0.02767094111063815,0.11185682326621924,0.03264998501782727,0.1610738255033557,0.031770041893434124,0.31767337807606266,0.2186800894854586
EFX,180.85000610351562,N/A,0.262227138970833,0.5906040268456375,0.056206511388053014,0.23042505592841164,0.1458805216903696,0.5950782997762863,0.02128983642126769,0.1901565995525727,0.401565995525727
EIX,71.41000366210938,N/A,0.3575746429475094,0.7136465324384786,0.023372849707667172,0.09843400447427292,0.04479040402884694,0.2214765100671141,0.08012358381263157,0.639821029082774,0.41834451901565994
EL,86.0999984741211,N/A,0.03965576251694918,0.12751677852348992,0.19896432415780801,0.7069351230425056,0.07664312997290289,0.378076062639821,0.04833801721012364,0.4608501118568233,0.41834451901565994
EMN,74.06999969482422,N/A,0.18609303445288583,0.46756152125279643,0.05333924884391584,0.21029082774049215,0.04647237005519457,0.2371364653243848,0.07973762889756693,0.6375838926174496,0.38814317673378074
EMR,163.1699981689453,N/A,0.2579336450118594,0.5816554809843401,0.1097349309517872,0.44966442953020136,0.23054008391623843,0.8076062639821029,0.17330772433792682,0.901565995525727,0.6851230425055929
EOG,142.61000061035156,N/A,0.24016709851830237,0.5458612975391499,0.19923673530219202,0.7091722595078299,0.024300436096196525,0.12304250559284116,0.01944385754929383,0.16554809843400445,0.3859060402684564
EQIX,1102.0999755859375,N/A,0.4426612876615381,0.8120805369127517,0.16460892370778263,0.6331096196868009,0.04541166052084373,0.22818791946308725,0.08049017214307598,0.6420581655480985,0.5788590604026846
EQR,65.97000122070312,N/A,0.07525953751561254,0.21252796420581654,0.05641278634275523,0.2371364653243848,0.043445059820742614,0.21923937360178972,0.04391302578691123,0.4205816554809843,0.27237136465324385
ES,72.36000061035156,N/A,0.15479113085851914,0.41163310961968674,0.008629807953061196,0.03131991051454139,0.09005460519185489,0.4205816554809843,0.030286813897684936,0.3109619686800895,0.2936241610738255
ESS,287.5199890136719,N/A,0.15268277905847458,0.40268456375838924,0.1673377305763224,0.6353467561521253,0.08611767478058796,0.4004474272930649,0.018468589073762882,0.14988814317673377,0.3970917225950783
ETN,451.510009765625,N/A,0.30058405094358864,0.6465324384787472,0.16965189150147944,0.6442953020134228,0.13313858313332147,0.5637583892617449,0.1315805796888847,0.8232662192393735,0.669463087248322
ETR,107.83999633789062,N/A,0.24019099293866608,0.5480984340044742,0.03812517062101017,0.1767337807606264,0.005010004240468941,0.02460850111856823,0.04200138344102693,0.39821029082774045,0.28691275167785235
EVRG,84.02999877929688,N/A,0.2097497173327991,0.5033557046979865,0.03335808681105622,0.14541387024608501,0.05259626867611552,0.2684563758389262,0.018226400576478823,0.14541387024608501,0.2656599552572707
EW,91.5999984741211,N/A,0.170457398080173,0.4317673378076063,0.20732826094760756,0.7158836689038032,0.12558370073272376,0.5458612975391499,0.06847072072011942,0.5794183445190156,0.5682326621923938
EXC,45.86000061035156,N/A,0.056422751739435395,0.16554809843400445,0.03697064392080872,0.17225950782997765,0.0671111719044238,0.33557046979865773,0.008646729911260045,0.06711409395973154,0.18512304250559283
EXPD,186.1199951171875,N/A,0.5690380753725008,0.8836689038031319,0.2769905905703019,0.8187919463087248,0.20346826056155984,0.7427293064876958,0.018161881892800998,0.14317673378076062,0.6470917225950783
EXPE,332.69000244140625,N/A,0.6164165477698365,0.9038031319910514,0.5710709628773912,0.9597315436241611,0.5312375473367998,0.9798657718120805,0.23782422160415712,0.9597315436241611,0.9507829977628636
EXR,147.89999389648438,N/A,0.12943882838584944,0.3445190156599553,0.03335182670755962,0.14317673378076062,0.09209826567191355,0.4317673378076063,0.0017549254805498849,0.020134228187919462,0.23489932885906042
F,14.369999885559082,N/A,0.3146835959247701,0.6532438478747202,0.04169464526160416,0.1901565995525727,0.08400242813645563,0.3937360178970917,0.02077524532621168,0.18568232662192394,0.3557046979865771
FANG,202.47000122070312,N/A,0.4787256484976514,0.8366890380313198,0.21750239159114168,0.738255033557047,0.00012300788652401873,0.0022371364653243847,0.04114267851429007,0.38926174496644295,0.49161073825503354
FAST,51.02000045776367,N/A,0.06645346507211203,0.1901565995525727,0.11125478705955978,0.45861297539149887,0.18585244543181345,0.7091722595078299,0.12771974350434448,0.8120805369127517,0.5425055928411633
FB,45.07600021362305,N/A,0.12811658309188872,0.33333333333333326,0.07712659844064443,0.3445190156599553,0.018946269922389056,0.10514541387024608,0.010967286279384833,0.0894854586129754,0.2181208053691275
FCX,66.48999786376953,N/A,0.5865150416677476,0.8881431767337807,0.06298770712153634,0.261744966442953,0.0577905967204885,0.28635346756152125,0.1389173800492382,0.843400447427293,0.569910514541387
FDX,334.6400146484375,N/A,0.8629691631475263,0.9485458612975392,0.11693332676003199,0.4742729306487696,0.10928532503053308,0.48769574944071586,0.06920570931622706,0.5816554809843401,0.6230425055928411
FE,47.40999984741211,N/A,0.13445446266328795,0.3579418344519016,0.034454407272990005,0.15436241610738255,0.09265192993240604,0.4407158836689038,0.013393621924517379,0.10738255033557045,0.2651006711409396
